time,pressure,temperature,salinity,density,latitude,longitude
2024-08-14 06:03:28.891,691.08,7.0386,34.914417,1030.3766,27.48129,-95.32111
2024-08-14 06:03:29.921,691.19635,7.037689,34.914005,1030.377,27.481289,-95.32111
2024-08-14 06:03:31.930,691.4199,7.035451,34.91398,1030.3783,27.481283,-95.32111
2024-08-14 06:03:32.933,691.53,7.0341,34.914356,1030.3793,27.481281,-95.32111
2024-08-14 06:03:33.935,691.645,7.03315,34.914272,1030.3799,27.48128,-95.32111
2024-08-14 06:03:34.936,691.76,7.0322,34.91419,1030.3805,27.48128,-95.32111
2024-08-14 06:03:35.942,691.87006,7.031199,34.914104,1030.3811,27.481277,-95.32111
2024-08-14 06:03:36.947,691.98,7.0302,34.91402,1030.3817,27.481277,-95.32111
2024-08-14 06:03:37.948,692.095,7.0287004,34.914436,1030.3828,27.481274,-95.32111
2024-08-14 06:03:38.949,692.21,7.0272,34.914852,1030.3838,27.481272,-95.32111
2024-08-14 06:03:40.969,692.42993,7.0249,34.91531,1030.3855,27.481266,-95.32111
2024-08-14 06:03:41.969,692.53986,7.024101,34.91497,1030.3859,27.481264,-95.32111
2024-08-14 06:03:42.972,692.65,7.0233,34.914627,1030.3862,27.481262,-95.32111
2024-08-14 06:03:43.979,692.76514,7.0221486,34.91458,1030.387,27.48126,-95.32111
2024-08-14 06:03:44.984,692.88,7.021,34.914536,1030.3876,27.481258,-95.32111
2024-08-14 06:03:45.985,692.99506,7.0195994,34.914906,1030.3885,27.481256,-95.32111
2024-08-14 06:03:46.985,693.11,7.0182,34.915276,1030.3896,27.481255,-95.32111
2024-08-14 06:03:47.992,693.21747,7.0173693,34.914886,1030.3899,27.481253,-95.321106
2024-08-14 06:03:49.047,693.33,7.0165,34.914474,1030.3903,27.481247,-95.321106
2024-08-14 06:03:51.058,693.55005,7.0146,34.914425,1030.3915,27.481245,-95.321106
2024-08-14 06:03:52.065,693.66516,7.0136485,34.91412,1030.392,27.481243,-95.321106
2024-08-14 06:03:53.070,693.77997,7.0127,34.91382,1030.3923,27.481241,-95.321106
2024-08-14 06:03:54.075,693.89496,7.011801,34.91352,1030.3928,27.48124,-95.321106
2024-08-14 06:03:55.082,694.01,7.0109,34.913223,1030.3932,27.481237,-95.321106
2024-08-14 06:03:56.088,694.1252,7.0094976,34.913483,1030.3942,27.481236,-95.321106
2024-08-14 06:03:57.092,694.24005,7.0081,34.913742,1030.3951,27.481234,-95.321106
2024-08-14 06:03:58.101,694.35046,7.0068445,34.913853,1030.3959,27.48123,-95.321106
2024-08-14 06:04:00.103,694.57983,7.004751,34.913563,1030.397,27.481226,-95.321106
2024-08-14 06:04:01.107,694.7,7.0039,34.913155,1030.3973,27.481224,-95.321106
2024-08-14 06:04:02.114,694.81,7.0026,34.91326,1030.3982,27.481222,-95.321106
2024-08-14 06:04:03.120,694.92,7.0013,34.913372,1030.3989,27.481218,-95.321106
2024-08-14 06:04:04.127,695.0301,7.000249,34.913223,1030.3994,27.481216,-95.321106
2024-08-14 06:04:05.131,695.14,6.9992,34.913082,1030.4,27.481215,-95.321106
2024-08-14 06:04:06.136,695.25995,6.9981503,34.91304,1030.4006,27.481213,-95.321106
2024-08-14 06:04:07.143,695.38,6.9971,34.913002,1030.4014,27.48121,-95.321106
2024-08-14 06:04:08.169,695.49097,6.996091,34.912693,1030.4017,27.481207,-95.321106
2024-08-14 06:04:10.180,695.7149,6.993951,34.912506,1030.403,27.481203,-95.321106
2024-08-14 06:04:11.185,695.83,6.9928,34.912624,1030.4038,27.481201,-95.321106
2024-08-14 06:04:12.193,695.9402,6.9915986,34.91252,1030.4044,27.4812,-95.321106
2024-08-14 06:04:13.198,696.05005,6.9904,34.912422,1030.4049,27.481197,-95.321106
2024-08-14 06:04:14.204,696.1602,6.9891477,34.91237,1030.4056,27.481195,-95.321106
2024-08-14 06:04:15.207,696.27,6.9879,34.912315,1030.4062,27.481194,-95.321106
2024-08-14 06:04:16.208,696.3848,6.9863524,34.912617,1030.4072,27.481192,-95.321106
2024-08-14 06:04:17.212,696.5,6.9848,34.912918,1030.4082,27.48119,-95.321106
2024-08-14 06:04:19.230,696.73,6.9825,34.912716,1030.4094,27.481186,-95.321106
2024-08-14 06:04:20.232,696.84485,6.9812512,34.912495,1030.41,27.481184,-95.3211
2024-08-14 06:04:21.237,696.95996,6.98,34.912277,1030.4105,27.481182,-95.3211
2024-08-14 06:04:22.245,697.0753,6.9786468,34.912487,1030.4115,27.48118,-95.3211
2024-08-14 06:04:23.247,697.19,6.9773,34.912697,1030.4124,27.481178,-95.3211
2024-08-14 06:04:24.247,697.3098,6.9764514,34.91229,1030.4127,27.481176,-95.3211
2024-08-14 06:04:25.251,697.42993,6.9756,34.911884,1030.4131,27.481174,-95.3211
2024-08-14 06:04:26.257,697.5386,6.9743657,34.91205,1030.4138,27.481173,-95.3211
2024-08-14 06:04:27.289,697.65,6.9731,34.912216,1030.4147,27.48117,-95.3211
2024-08-14 06:04:29.303,697.88,6.9713,34.91151,1030.4154,27.481167,-95.3211
2024-08-14 06:04:30.311,698.00037,6.9700465,34.91145,1030.4161,27.481165,-95.3211
2024-08-14 06:04:31.312,698.12,6.9688,34.911392,1030.4169,27.481163,-95.3211
2024-08-14 06:04:32.317,698.23,6.9670496,34.911842,1030.418,27.481161,-95.3211
2024-08-14 06:04:33.320,698.33997,6.9653,34.912292,1030.4191,27.481157,-95.3211
2024-08-14 06:04:34.327,698.4603,6.963195,34.9126,1030.4202,27.481155,-95.3211
2024-08-14 06:04:35.330,698.58,6.9611,34.912907,1030.4213,27.481153,-95.3211
2024-08-14 06:04:36.377,698.80994,6.958,34.913727,1030.4235,27.481152,-95.3211
2024-08-14 06:04:37.411,698.92645,6.957139,34.913372,1030.4238,27.48115,-95.3211
2024-08-14 06:04:39.428,699.16034,6.9557486,34.912758,1030.4246,27.481146,-95.3211
2024-08-14 06:04:40.432,699.28,6.9552,34.912487,1030.425,27.481144,-95.32109
2024-08-14 06:04:41.433,699.3899,6.954501,34.912266,1030.4254,27.481142,-95.32109
2024-08-14 06:04:42.437,699.5,6.9538,34.91204,1030.4259,27.48114,-95.32109
2024-08-14 06:04:43.440,699.6099,6.952751,34.912006,1030.4265,27.481138,-95.32109
2024-08-14 06:04:44.444,699.72,6.9517,34.91197,1030.4271,27.481136,-95.32109
2024-08-14 06:04:45.446,699.83984,6.9500027,34.91247,1030.4283,27.481134,-95.32109
2024-08-14 06:04:46.451,699.96,6.9483,34.91298,1030.4296,27.481133,-95.32109
2024-08-14 06:04:48.470,700.18,6.9464,34.91271,1030.4307,27.481129,-95.32109
2024-08-14 06:04:49.471,700.29486,6.944952,34.913128,1030.4316,27.481127,-95.32109
2024-08-14 06:04:50.474,700.41003,6.9435,34.913548,1030.4327,27.481125,-95.32109
2024-08-14 06:04:51.480,700.5201,6.9427495,34.913265,1030.4331,27.481121,-95.32109
2024-08-14 06:04:52.484,700.63,6.942,34.912983,1030.4336,27.48112,-95.32109
2024-08-14 06:04:53.485,700.74493,6.9411006,34.912846,1030.4341,27.481117,-95.32109
2024-08-14 06:04:54.488,700.86,6.9402,34.912712,1030.4347,27.481115,-95.32108
2024-08-14 06:04:55.492,700.9732,6.9397078,34.91191,1030.4346,27.481112,-95.32108
2024-08-14 06:04:56.527,701.09,6.9392,34.911087,1030.4346,27.48111,-95.32108
2024-08-14 06:04:58.541,701.30994,6.9362,34.91181,1030.4366,27.481106,-95.32108
2024-08-14 06:04:59.545,701.4249,6.9349504,34.911755,1030.4373,27.481104,-95.32108
2024-08-14 06:05:00.549,701.54,6.9337,34.9117,1030.4379,27.481102,-95.32108
2024-08-14 06:05:01.554,701.6499,6.9323015,34.911743,1030.4387,27.4811,-95.32108
2024-08-14 06:05:02.562,701.76,6.9309,34.91179,1030.4395,27.481098,-95.32108
2024-08-14 06:05:03.567,701.87506,6.9297495,34.91163,1030.44,27.481096,-95.32108
2024-08-14 06:05:04.571,701.99,6.9286,34.911472,1030.4406,27.481096,-95.32108
2024-08-14 06:05:05.579,702.10547,6.927696,34.910843,1030.4407,27.481094,-95.32108
2024-08-14 06:05:07.589,702.3352,6.9253473,34.910362,1030.4418,27.48109,-95.321075
2024-08-14 06:05:08.594,702.45,6.9239,34.910507,1030.4426,27.481089,-95.321075
2024-08-14 06:05:09.602,702.565,6.92255,34.91028,1030.4431,27.481087,-95.321075
2024-08-14 06:05:10.610,702.68,6.9212,34.910046,1030.4437,27.481085,-95.321075
2024-08-14 06:05:11.615,702.7951,6.9196486,34.909527,1030.4441,27.481081,-95.321075
2024-08-14 06:05:12.619,702.91003,6.9181,34.909008,1030.4445,27.48108,-95.321075
2024-08-14 06:05:13.626,703.025,6.91655,34.908924,1030.4451,27.481077,-95.321075
2024-08-14 06:05:14.634,703.14,6.915,34.90884,1030.4458,27.481075,-95.321075
2024-08-14 06:05:15.648,703.26056,6.9128404,34.90892,1030.4468,27.481071,-95.32107
2024-08-14 06:05:17.655,703.4898,6.908953,34.908737,1030.4482,27.481068,-95.32107
2024-08-14 06:05:18.660,703.6,6.9072,34.908474,1030.4487,27.481068,-95.32107
2024-08-14 06:05:19.666,703.72003,6.9055,34.908543,1030.4496,27.481066,-95.32107
2024-08-14 06:05:20.672,703.84,6.9038,34.908607,1030.4504,27.481064,-95.32107
2024-08-14 06:05:21.679,703.95483,6.9022026,34.90852,1030.4512,27.481062,-95.32107
2024-08-14 06:05:22.689,704.06995,6.9006,34.908432,1030.4519,27.48106,-95.32107
2024-08-14 06:05:23.690,704.18976,6.8989534,34.908447,1030.4526,27.481058,-95.32107
2024-08-14 06:05:24.694,704.31,6.8973,34.908463,1030.4535,27.481056,-95.32106
2024-08-14 06:05:26.702,704.55005,6.8945,34.90865,1030.4551,27.48105,-95.32106
2024-08-14 06:05:27.710,704.6652,6.892847,34.908447,1030.4557,27.481049,-95.32106
2024-08-14 06:05:28.715,704.77997,6.8912,34.908245,1030.4563,27.481047,-95.32106
2024-08-14 06:05:29.721,704.8952,6.8896475,34.908382,1030.4573,27.481045,-95.32106
2024-08-14 06:05:30.724,705.01,6.8881,34.908516,1030.4581,27.481045,-95.32106
2024-08-14 06:05:31.724,705.12976,6.8868027,34.908123,1030.4585,27.481041,-95.32106
2024-08-14 06:05:32.729,705.25,6.8855,34.90773,1030.459,27.48104,-95.32105
2024-08-14 06:05:33.735,705.3629,6.883536,34.90815,1030.4601,27.481037,-95.32105
2024-08-14 06:05:34.778,705.48,6.8815,34.90858,1030.4613,27.481035,-95.32105
2024-08-14 06:05:36.791,705.73,6.878,34.90815,1030.4626,27.481033,-95.32105
2024-08-14 06:05:37.798,705.84534,6.875794,34.908722,1030.4639,27.481031,-95.32105
2024-08-14 06:05:38.799,705.96,6.8736,34.909294,1030.4652,27.48103,-95.32105
2024-08-14 06:05:39.801,706.0799,6.8721514,34.90933,1030.466,27.481028,-95.32105
2024-08-14 06:05:40.804,706.2,6.8707,34.90936,1030.4668,27.481026,-95.321045
2024-08-14 06:05:41.812,706.3204,6.8694963,34.90947,1030.4675,27.481024,-95.321045
2024-08-14 06:05:42.814,706.43994,6.8683,34.90958,1030.4684,27.481022,-95.321045
2024-08-14 06:05:43.821,706.5553,6.8670464,34.90996,1030.4694,27.48102,-95.321045
2024-08-14 06:05:45.824,706.785,6.8642507,34.910152,1030.4711,27.481014,-95.321045
2024-08-14 06:05:46.827,706.9,6.8627,34.909958,1030.4717,27.481012,-95.321045
2024-08-14 06:05:47.834,707.02496,6.8616,34.91013,1030.4725,27.48101,-95.32104
2024-08-14 06:05:48.842,707.14996,6.8605,34.9103,1030.4734,27.481009,-95.32104
2024-08-14 06:05:49.848,707.2652,6.859448,34.909878,1030.4738,27.481007,-95.32104
2024-08-14 06:05:50.850,707.38,6.8584,34.909454,1030.474,27.481005,-95.32104
2024-08-14 06:05:51.858,707.49493,6.85715,34.90962,1030.4749,27.481003,-95.32104
2024-08-14 06:05:52.866,707.61,6.8559,34.909782,1030.4757,27.481,-95.32104
2024-08-14 06:05:53.893,707.73126,6.85494,34.909748,1030.4764,27.480999,-95.32103
2024-08-14 06:05:55.900,707.96454,6.8521075,34.910202,1030.4783,27.480993,-95.32103
2024-08-14 06:05:56.910,708.07996,6.8502,34.910694,1030.4795,27.480993,-95.32103
2024-08-14 06:05:57.916,708.2002,6.8492985,34.910446,1030.48,27.480991,-95.32103
2024-08-14 06:05:58.918,708.32,6.8484,34.9102,1030.4805,27.48099,-95.32103
2024-08-14 06:05:59.924,708.43494,6.847301,34.91021,1030.4811,27.480988,-95.32103
2024-08-14 06:06:00.932,708.55005,6.8462,34.91022,1030.4818,27.480986,-95.32102
2024-08-14 06:06:01.940,708.66534,6.8447957,34.91048,1030.4828,27.480984,-95.32102
2024-08-14 06:06:02.941,708.77997,6.8434,34.910736,1030.4836,27.480982,-95.32102
2024-08-14 06:06:04.945,709.02,6.8416,34.91079,1030.4851,27.480978,-95.32102
2024-08-14 06:06:05.953,709.1304,6.840647,34.910873,1030.4858,27.480976,-95.32102
2024-08-14 06:06:06.955,709.24005,6.8397,34.910957,1030.4865,27.480974,-95.32102
2024-08-14 06:06:07.963,709.35516,6.8388486,34.910824,1030.487,27.480974,-95.32102
2024-08-14 06:06:08.968,709.47,6.838,34.910694,1030.4875,27.480972,-95.321014
2024-08-14 06:06:09.969,709.59,6.8367496,34.911076,1030.4886,27.48097,-95.321014
2024-08-14 06:06:10.969,709.71,6.8355,34.911453,1030.4896,27.480967,-95.321014
2024-08-14 06:06:11.976,709.8234,6.83476,34.911495,1030.4904,27.480965,-95.321014
2024-08-14 06:06:13.012,709.94006,6.834,34.91154,1030.491,27.48096,-95.321014
2024-08-14 06:06:15.025,710.17,6.832,34.91158,1030.4923,27.480957,-95.32101
2024-08-14 06:06:16.031,710.29016,6.8309984,34.911762,1030.4932,27.480955,-95.32101
2024-08-14 06:06:17.035,710.41003,6.83,34.91194,1030.494,27.480953,-95.32101
2024-08-14 06:06:18.035,710.51996,6.8291006,34.91214,1030.4949,27.480953,-95.32101
2024-08-14 06:06:19.037,710.63,6.8282,34.91234,1030.4956,27.480951,-95.32101
2024-08-14 06:06:20.042,710.74005,6.8273497,34.912262,1030.4962,27.480951,-95.32101
2024-08-14 06:06:21.046,710.85,6.8265,34.91219,1030.4967,27.480947,-95.32101
2024-08-14 06:06:22.047,710.9597,6.825702,34.91223,1030.4974,27.480946,-95.32101
2024-08-14 06:06:24.055,711.1898,6.8245006,34.911846,1030.4983,27.480942,-95.321
2024-08-14 06:06:25.060,711.30994,6.8241,34.911423,1030.4987,27.48094,-95.321
2024-08-14 06:06:26.062,711.425,6.82315,34.91123,1030.4991,27.480938,-95.321
2024-08-14 06:06:27.064,711.54,6.8222,34.911034,1030.4996,27.480936,-95.321
2024-08-14 06:06:28.070,711.6501,6.820749,34.911457,1030.5007,27.480934,-95.321
2024-08-14 06:06:29.075,711.76,6.8193,34.911877,1030.5017,27.480932,-95.321
2024-08-14 06:06:30.082,711.8702,6.818649,34.91171,1030.5022,27.48093,-95.321
2024-08-14 06:06:31.087,711.98,6.818,34.91154,1030.5027,27.480927,-95.321
2024-08-14 06:06:32.135,712.0972,6.8170824,34.911293,1030.5032,27.480923,-95.321
2024-08-14 06:06:34.146,712.32477,6.815651,34.91084,1030.504,27.480919,-95.32099
2024-08-14 06:06:35.151,712.44006,6.8151,34.91062,1030.5045,27.480917,-95.32099
2024-08-14 06:06:36.158,712.5451,6.8144493,34.910294,1030.5048,27.480915,-95.32099
2024-08-14 06:06:37.162,712.65,6.8138,34.909966,1030.5051,27.480913,-95.32099
2024-08-14 06:06:38.167,712.77,6.81305,34.90962,1030.5055,27.480913,-95.32099
2024-08-14 06:06:39.172,712.89,6.8123,34.909275,1030.5059,27.480911,-95.32099
2024-08-14 06:06:40.178,713.0001,6.8110485,34.909492,1030.5067,27.48091,-95.32099
2024-08-14 06:06:41.181,713.11,6.8098,34.909714,1030.5076,27.480907,-95.32099
2024-08-14 06:06:43.186,713.32,6.8077,34.909645,1030.5088,27.480904,-95.32099
2024-08-14 06:06:44.193,713.4401,6.806599,34.909763,1030.5096,27.4809,-95.32099
2024-08-14 06:06:45.199,713.56006,6.8055,34.90988,1030.5104,27.480898,-95.320984
2024-08-14 06:06:46.205,713.675,6.8045,34.909843,1030.5111,27.480894,-95.320984
2024-08-14 06:06:47.212,713.79,6.8035,34.90981,1030.5117,27.480894,-95.320984
2024-08-14 06:06:48.217,713.905,6.8025,34.90972,1030.5123,27.480892,-95.320984
2024-08-14 06:06:49.221,714.02,6.8015,34.909634,1030.513,27.480892,-95.320984
2024-08-14 06:06:50.227,714.12854,6.8006115,34.909393,1030.5133,27.48089,-95.320984
2024-08-14 06:06:51.261,714.24005,6.7997,34.909145,1030.5138,27.480888,-95.320984
2024-08-14 06:06:53.275,714.45996,6.7971,34.909573,1030.5155,27.480883,-95.320984
2024-08-14 06:06:54.283,714.5753,6.796448,34.909294,1030.516,27.48088,-95.320984
2024-08-14 06:06:55.286,714.69,6.7958,34.909016,1030.5164,27.480879,-95.320984
2024-08-14 06:06:56.287,714.79974,6.794403,34.909,1030.5171,27.480877,-95.320984
2024-08-14 06:06:57.293,714.91,6.793,34.90899,1030.5177,27.480875,-95.320984
2024-08-14 06:06:58.300,715.02026,6.7917466,34.909428,1030.5188,27.480871,-95.320984
2024-08-14 06:06:59.302,715.13,6.7905,34.909866,1030.5198,27.480871,-95.320984
2024-08-14 06:07:00.312,715.2452,6.789649,34.909573,1030.5203,27.48087,-95.320984
2024-08-14 06:07:02.321,715.47,6.7879004,34.90914,1030.5211,27.480865,-95.320984
2024-08-14 06:07:03.324,715.57996,6.787,34.909004,1030.5217,27.480864,-95.320984
2024-08-14 06:07:04.325,715.68994,6.7860007,34.9087,1030.5221,27.480862,-95.32098
2024-08-14 06:07:05.328,715.80005,6.785,34.90839,1030.5225,27.48086,-95.32098
2024-08-14 06:07:06.376,716.02997,6.7824,34.909035,1030.5244,27.480858,-95.32098
2024-08-14 06:07:07.381,716.1399,6.781251,34.9091,1030.5251,27.480854,-95.32098
2024-08-14 06:07:08.389,716.25,6.7801,34.90916,1030.5259,27.480852,-95.32098
2024-08-14 06:07:09.395,716.36316,6.779018,34.909065,1030.5265,27.48085,-95.32098
2024-08-14 06:07:10.436,716.48004,6.7779,34.908966,1030.5271,27.480848,-95.32098
2024-08-14 06:07:12.441,716.69995,6.7757,34.90888,1030.5283,27.480844,-95.32098
2024-08-14 06:07:13.448,716.81525,6.7748485,34.908417,1030.5287,27.480843,-95.32098
2024-08-14 06:07:14.452,716.93,6.774,34.907955,1030.5289,27.48084,-95.32098
2024-08-14 06:07:15.457,717.0399,6.772701,34.908115,1030.5298,27.480839,-95.32098
2024-08-14 06:07:16.463,717.14996,6.7714,34.908276,1030.5306,27.480837,-95.32098
2024-08-14 06:07:17.471,717.26013,6.769998,34.908592,1030.5315,27.480835,-95.32098
2024-08-14 06:07:18.475,717.37,6.7686,34.908905,1030.5325,27.480833,-95.32098
2024-08-14 06:07:19.480,717.4839,6.768006,34.908035,1030.5325,27.48083,-95.32098
2024-08-14 06:07:20.505,717.60004,6.7674,34.907146,1030.5323,27.48083,-95.32098
2024-08-14 06:07:22.520,717.82996,6.7653,34.906624,1030.5333,27.480827,-95.32098
2024-08-14 06:07:23.524,717.93994,6.7638,34.907043,1030.5343,27.480825,-95.32098
2024-08-14 06:07:24.529,718.05,6.7623,34.90746,1030.5354,27.480825,-95.32098
2024-08-14 06:07:25.530,718.1649,6.7611012,34.907074,1030.5358,27.480822,-95.32098
2024-08-14 06:07:26.533,718.28,6.7599,34.906693,1030.5363,27.480818,-95.32097
2024-08-14 06:07:27.537,718.39496,6.7583003,34.906384,1030.5367,27.480814,-95.32097
2024-08-14 06:07:28.542,718.51,6.7567,34.90607,1030.5372,27.48081,-95.32097
2024-08-14 06:07:29.552,718.6251,6.7549486,34.906406,1030.5383,27.480808,-95.32097
2024-08-14 06:07:31.570,718.85034,6.751545,34.90643,1030.5398,27.480804,-95.32097
2024-08-14 06:07:32.574,718.96,6.7499,34.90612,1030.5404,27.480803,-95.32097
2024-08-14 06:07:33.575,719.0748,6.7485523,34.905888,1030.5409,27.4808,-95.32097
2024-08-14 06:07:34.579,719.19,6.7472,34.905655,1030.5414,27.480799,-95.32097
2024-08-14 06:07:35.585,719.3102,6.7461486,34.904785,1030.5415,27.480797,-95.32097
2024-08-14 06:07:36.587,719.43,6.7451,34.903915,1030.5415,27.480793,-95.32097
2024-08-14 06:07:37.588,719.53986,6.743652,34.903564,1030.5419,27.480793,-95.32097
2024-08-14 06:07:38.592,719.64996,6.7422,34.903214,1030.5424,27.480791,-95.32097
2024-08-14 06:07:39.627,719.7615,6.740223,34.903427,1030.5433,27.48079,-95.32097
2024-08-14 06:07:41.636,719.9846,6.736855,34.903233,1030.5447,27.480785,-95.32097
2024-08-14 06:07:42.645,720.10004,6.7354,34.90282,1030.5452,27.480783,-95.32097
2024-08-14 06:07:43.650,720.22003,6.7332997,34.903015,1030.5461,27.480782,-95.32097
2024-08-14 06:07:44.655,720.33997,6.7312,34.903206,1030.5471,27.480782,-95.32097
2024-08-14 06:07:45.662,720.4501,6.7297487,34.902855,1030.5476,27.48078,-95.32097
2024-08-14 06:07:46.666,720.56,6.7283,34.902508,1030.548,27.480776,-95.32096
2024-08-14 06:07:47.673,720.6751,6.726248,34.902874,1030.5492,27.480774,-95.32096
2024-08-14 06:07:48.678,720.79004,6.7242,34.903236,1030.5503,27.480772,-95.32096
2024-08-14 06:07:50.679,721.01996,6.7213,34.90242,1030.5511,27.480768,-95.32096
2024-08-14 06:07:51.686,721.1351,6.7195983,34.90265,1030.552,27.480766,-95.32096
2024-08-14 06:07:52.691,721.25,6.7179,34.90288,1030.553,27.480764,-95.32096
2024-08-14 06:07:53.696,721.36005,6.7162495,34.90251,1030.5535,27.480762,-95.32096
2024-08-14 06:07:54.701,721.47003,6.7146,34.902145,1030.554,27.48076,-95.32096
2024-08-14 06:07:55.708,721.58527,6.711995,34.90318,1030.5557,27.480757,-95.32096
2024-08-14 06:07:56.712,721.69995,6.7094,34.904205,1030.5574,27.480755,-95.32096
2024-08-14 06:07:57.720,721.8138,6.7081137,34.904198,1030.5581,27.480753,-95.32096
2024-08-14 06:07:58.750,721.93,6.7068,34.90419,1030.5588,27.480751,-95.32096
2024-08-14 06:08:00.769,722.14996,6.7042,34.903957,1030.5599,27.480747,-95.32096
2024-08-14 06:08:01.777,722.2601,6.7028985,34.90395,1030.5607,27.480745,-95.32096
2024-08-14 06:08:02.782,722.37,6.7016,34.903946,1030.5614,27.480743,-95.32096
2024-08-14 06:08:03.789,722.4851,6.700399,34.903835,1030.562,27.480742,-95.32095
2024-08-14 06:08:04.793,722.60004,6.6992,34.903725,1030.5626,27.48074,-95.32095
2024-08-14 06:08:05.798,722.71515,6.697648,34.903805,1030.5634,27.480738,-95.32095
2024-08-14 06:08:06.800,722.82996,6.6961,34.90388,1030.5642,27.480736,-95.32095
2024-08-14 06:08:07.801,722.9365,6.694502,34.90422,1030.5652,27.480734,-95.32095
2024-08-14 06:08:08.867,723.05,6.6928,34.90458,1030.5663,27.48073,-95.32095
2024-08-14 06:08:10.876,723.28,6.6903,34.90424,1030.5674,27.480726,-95.32095
2024-08-14 06:08:11.886,723.39526,6.6891475,34.904133,1030.568,27.480724,-95.32095
2024-08-14 06:08:12.891,723.51,6.688,34.904026,1030.5686,27.480722,-95.32095
2024-08-14 06:08:13.898,723.62036,6.6864953,34.90395,1030.5693,27.48072,-95.32095
2024-08-14 06:08:14.899,723.73,6.685,34.90387,1030.57,27.480719,-95.32095
2024-08-14 06:08:15.900,723.8448,6.683154,34.90425,1030.571,27.480717,-95.320946
2024-08-14 06:08:16.904,723.96,6.6813,34.904633,1030.5721,27.480715,-95.320946
2024-08-14 06:08:17.910,724.075,6.67975,34.904934,1030.5731,27.480713,-95.320946
2024-08-14 06:08:19.922,724.3001,6.677149,34.90514,1030.5747,27.48071,-95.320946
2024-08-14 06:08:20.926,724.41003,6.6761,34.905045,1030.5753,27.480707,-95.320946
2024-08-14 06:08:21.927,724.5299,6.6752505,34.90447,1030.5756,27.480705,-95.320946
2024-08-14 06:08:22.930,724.64996,6.6744,34.90389,1030.5757,27.480703,-95.320946
2024-08-14 06:08:23.940,724.7603,6.6732464,34.903954,1030.5764,27.480701,-95.320946
2024-08-14 06:08:24.943,724.87,6.6721,34.904015,1030.5771,27.4807,-95.320946
2024-08-14 06:08:25.950,724.98535,6.670445,34.90431,1030.5781,27.480698,-95.320946
2024-08-14 06:08:26.950,725.10004,6.6688,34.9046,1030.5792,27.480696,-95.32094
2024-08-14 06:08:27.992,725.21686,6.667428,34.904526,1030.5798,27.480694,-95.32094
2024-08-14 06:08:30.002,725.43994,6.6644006,34.904858,1030.5815,27.480688,-95.32094
2024-08-14 06:08:31.005,725.55,6.6627,34.905254,1030.5826,27.480686,-95.32094
2024-08-14 06:08:32.012,725.665,6.6614003,34.90519,1030.5833,27.480684,-95.32094
2024-08-14 06:08:33.020,725.78,6.6601,34.90513,1030.584,27.48068,-95.32094
2024-08-14 06:08:34.028,725.8953,6.6588464,34.90501,1030.5846,27.480679,-95.32094
2024-08-14 06:08:35.030,726.01,6.6576,34.904896,1030.5852,27.480677,-95.32094
2024-08-14 06:08:36.037,726.125,6.6564,34.904842,1030.5858,27.480675,-95.32093
2024-08-14 06:08:37.045,726.24,6.6552,34.904785,1030.5865,27.480675,-95.32093
2024-08-14 06:08:38.112,726.3585,6.65386,34.90495,1030.5874,27.480673,-95.32093
2024-08-14 06:08:40.118,726.57965,6.651603,34.904736,1030.5886,27.480669,-95.32093
2024-08-14 06:08:41.127,726.69,6.6506,34.90437,1030.5889,27.480667,-95.32093
2024-08-14 06:08:42.134,726.8053,6.6494474,34.904205,1030.5895,27.480665,-95.32093
2024-08-14 06:08:43.137,726.92004,6.6483,34.904045,1030.5901,27.480663,-95.32093
2024-08-14 06:08:44.144,727.02997,6.6469,34.90414,1030.5908,27.480661,-95.32093
2024-08-14 06:08:45.152,727.13995,6.6455,34.904236,1030.5917,27.48066,-95.32093
2024-08-14 06:08:46.157,727.25525,6.644047,34.904324,1030.5924,27.480656,-95.32092
2024-08-14 06:08:47.159,727.37,6.6426,34.90441,1030.5933,27.480654,-95.32092
2024-08-14 06:08:49.163,727.59,6.6394,34.905224,1030.5953,27.480648,-95.32092
2024-08-14 06:08:50.171,727.7103,6.638397,34.904633,1030.5956,27.480646,-95.32092
2024-08-14 06:08:51.172,727.82996,6.6374,34.90404,1030.5958,27.480644,-95.32092
2024-08-14 06:08:52.177,727.945,6.6357994,34.904613,1030.597,27.480642,-95.32092
2024-08-14 06:08:53.182,728.06,6.6342,34.905186,1030.5983,27.48064,-95.32092
2024-08-14 06:08:54.183,728.1699,6.6331005,34.904697,1030.5985,27.480639,-95.320915
2024-08-14 06:08:55.186,728.28,6.632,34.904213,1030.5988,27.480637,-95.320915
2024-08-14 06:08:56.193,728.3929,6.6303315,34.904762,1030.6,27.480635,-95.320915
2024-08-14 06:08:57.239,728.51,6.6286,34.905334,1030.6012,27.480633,-95.320915
2024-08-14 06:08:59.252,728.74,6.6258,34.905964,1030.6031,27.480629,-95.320915
2024-08-14 06:09:00.258,728.8552,6.6250987,34.90551,1030.6034,27.480625,-95.320915
2024-08-14 06:09:01.261,728.97003,6.6244,34.90506,1030.6038,27.480625,-95.320915
2024-08-14 06:09:02.261,729.07996,6.622851,34.90525,1030.6046,27.480623,-95.32091
2024-08-14 06:09:03.262,729.19,6.6213,34.90544,1030.6055,27.480623,-95.32091
2024-08-14 06:09:04.270,729.3052,6.6199985,34.90543,1030.6062,27.480621,-95.32091
