time,pressure,temperature,salinity,density,latitude,longitude,Turner_angle
2024-07-17 05:01:43.002,259.25,20.0238,36.75442,1027.1216,25.915035,-93.31643,64.35475915749622
2024-07-17 05:03:23.002,276.2,19.4246,36.679462,1027.2976,25.91519,-93.31668,68.11368845413578
2024-07-17 05:05:03.002,293.06,18.8515,36.594097,1027.4557,25.915348,-93.31692,68.07643591847543
2024-07-17 05:06:43.002,309.95,18.2658,36.50872,1027.6144,25.915518,-93.31716,72.38304959372309
2024-07-17 05:08:23.002,326.41998,17.922,36.448578,1027.7274,25.915674,-93.31739,70.58476194618375
2024-07-17 05:10:03.002,342.72,17.2907,36.34868,1027.8792,25.915842,-93.31762,71.99388530227965
2024-07-17 05:11:43.002,358.73,16.7838,36.265015,1028.0088,25.916014,-93.31784,72.83014823545174
2024-07-17 05:13:23.002,374.83002,16.2509,36.175655,1028.1384,25.916145,-93.318085,74.36901650873924
2024-07-17 05:15:03.002,390.96002,15.8356,36.102642,1028.2511,25.916304,-93.31832,72.83307332103574
2024-07-17 05:16:43.002,407.08002,15.3844,36.029484,1028.3704,25.91646,-93.31856,73.92968049077709
2024-07-17 05:18:23.002,423.1,14.9669,35.959843,1028.4825,25.916634,-93.31878,74.06208614895627
2024-07-17 05:20:03.002,439.71002,14.4973,35.88253,1028.6016,25.916801,-93.31901,73.0836436944664
2024-07-17 05:21:43.002,456.26,13.7886,35.773476,1028.7456,25.916954,-93.31925,74.47079950215141
2024-07-17 05:23:23.002,472.58,13.395,35.710655,1028.8536,25.917099,-93.319496,75.73097189508832
2024-07-17 05:25:03.002,488.86002,12.9797,35.642193,1028.9603,25.917284,-93.31972,72.544693882222
2024-07-17 05:26:43.002,505.15,12.6089,35.589417,1029.0686,25.91742,-93.31997,75.34114115216045
2024-07-17 05:28:23.002,521.33,12.1875,35.52342,1029.1753,25.91758,-93.32021,76.46353414082475
2024-07-17 05:30:03.002,537.52,11.7321,35.450428,1029.2816,25.91775,-93.32044,72.25551963199709
2024-07-17 05:31:43.002,553.69,11.3504,35.399853,1029.3892,25.917906,-93.32068,71.45389118664312
2024-07-17 05:33:23.002,569.71,11.0536,35.362404,1029.4888,25.918056,-93.32092,73.65777852892322
2024-07-17 05:35:03.002,585.35,10.7988,35.32753,1029.5802,25.918205,-93.32115,74.90942264337117
2024-07-17 05:36:43.002,600.91,10.4202,35.274036,1029.6791,25.918367,-93.32138,79.0531413470665
2024-07-17 05:38:23.002,616.87,10.1225,35.225407,1029.7676,25.918541,-93.32161,72.55260284111856
2024-07-17 05:40:03.002,632.79,9.8207,35.187893,1029.8646,25.918697,-93.321846,75.90163769356293
2024-07-17 05:41:43.002,648.55005,9.5926,35.155746,1029.9512,25.918848,-93.32209,72.76062677367254
2024-07-17 05:43:23.002,664.24005,9.2641,35.115738,1030.0485,25.919016,-93.32232,71.34740393518499
2024-07-17 05:45:03.002,679.69,8.939,35.079136,1030.1458,25.919147,-93.32256,67.56058579665856
2024-07-17 05:46:43.002,695.3,8.6886,35.055782,1030.2406,25.919313,-93.32279,72.28531869684709
2024-07-17 05:48:23.002,710.72,8.454,35.028996,1030.3287,25.919474,-93.32302,67.23735870989249
2024-07-17 05:50:03.002,725.88,8.2918,35.01441,1030.4128,25.919645,-93.32328,65.08265817559673
2024-07-17 05:51:43.002,741.07,8.0315,34.993816,1030.5082,25.919758,-93.32348,67.85376523234083
2024-07-17 05:53:23.002,755.95,7.8327,34.975887,1030.5938,25.919931,-93.323685,56.16846580928266
2024-07-17 05:55:03.002,770.33997,7.6699,34.969032,1030.6796,25.920027,-93.32394,65.24585050272373
2024-07-17 05:56:43.002,785.13,7.6098,34.964237,1030.7523,25.920162,-93.324165,58.31764780793977
2024-07-17 05:58:23.002,800.08,7.5527,34.961292,1030.8268,25.920305,-93.32441,59.481113140832164
2024-07-17 06:00:03.002,815.0,7.426,34.954384,1030.9089,25.920462,-93.32463,59.91155253241898
2024-07-17 06:01:43.002,830.02997,7.0583,34.93427,1031.0189,25.920605,-93.32487,58.19210743514711
2024-07-17 06:03:23.002,845.19995,6.8821,34.92587,1031.1083,25.920761,-93.325096,50.59037420007981
2024-07-17 06:05:03.002,860.08,6.7781,34.923782,1031.19,25.920866,-93.325356,49.41773260358747
2024-07-17 06:06:43.002,874.96,6.6726,34.922115,1031.2721,25.920977,-93.325615,51.48538381454171
2024-07-17 06:08:23.002,889.83,6.6004,34.920433,1031.3491,25.921112,-93.32585,52.97353670398931
2024-07-17 06:10:03.002,904.95,6.4879,34.917263,1031.4321,25.921276,-93.32608,44.49737417937761
2024-07-17 06:11:43.002,919.75,6.403,34.917397,1031.5121,25.921394,-93.326324,46.49557712059517
2024-07-17 06:13:23.002,934.61,6.3041,34.916874,1031.5939,25.921553,-93.326546,43.474113963321294
2024-07-17 06:15:03.002,949.32,6.175,34.917538,1031.6803,25.921715,-93.32677,44.446817642509366
2024-07-17 06:16:43.002,964.02,6.0989,34.91767,1031.7583,25.92186,-93.327,41.72904051303662
2024-07-17 06:18:23.002,978.55005,5.9882,34.91889,1031.8414,25.922005,-93.327225,39.57331615553926
2024-07-17 06:20:03.002,993.13,5.892,34.920654,1031.923,25.922102,-93.327484,49.2589737535131
2024-07-17 06:21:43.002,1007.48,5.8199,34.9196,1031.9978,25.922224,-93.32773,37.02581768850214
2024-07-17 06:23:23.002,1021.35004,5.7189,34.92232,1032.0775,25.922375,-93.32795,-135.43877334423956
2024-07-17 06:25:03.002,1020.78,5.7293,34.922306,1032.0735,25.922422,-93.328026,-143.89262113981067
2024-07-17 06:26:43.002,1001.17993,5.8462,34.91878,1031.9647,25.922674,-93.32821,-137.60012431295624
2024-07-17 06:28:23.002,977.31006,6.0055,34.917397,1031.832,25.922878,-93.32855,-135.72343222713926
2024-07-17 06:30:03.002,953.55005,6.1564,34.91704,1031.7018,25.923098,-93.32887,-136.6456550116208
2024-07-17 06:31:43.002,930.05,6.3167,34.916153,1031.5707,25.923338,-93.32916,-136.51499262172888
2024-07-17 06:33:23.002,906.60004,6.4746,34.915344,1031.4402,25.923521,-93.329506,-126.84310306874293
2024-07-17 06:35:03.002,883.2,6.6166,34.919456,1031.3159,25.923725,-93.329834,-127.46254378328717
2024-07-17 06:36:43.002,859.94006,6.772,34.923634,1031.1902,25.923967,-93.33014,-127.35877830717547
2024-07-17 06:38:23.002,836.83997,6.9647,34.928905,1031.06,25.924156,-93.33048,-122.84039492959285
2024-07-17 06:40:03.002,813.74,7.4046,34.94835,1030.902,25.924381,-93.330795,-112.91879230626527
2024-07-17 06:41:43.002,790.65,7.5564,34.96137,1030.7836,25.924612,-93.331116,-115.76142530792882
2024-07-17 06:43:23.002,767.91003,7.6561,34.968864,1030.6707,25.924816,-93.33144,-121.70034831004956
2024-07-17 06:45:03.002,745.21,7.9853,34.985443,1030.5278,25.925032,-93.331764,-112.46561402510488
2024-07-17 06:46:43.002,722.89,8.3012,35.01381,1030.3973,25.925251,-93.33208,-107.58102545896936
2024-07-17 06:48:23.002,700.97,8.6616,35.05496,1030.2701,25.92546,-93.33238,-114.59011860177098
2024-07-17 06:50:03.002,679.03,9.0284,35.08567,1030.1326,25.92567,-93.3327,-107.662968357185
2024-07-17 06:51:43.002,657.05005,9.3852,35.127937,1030.0044,25.925873,-93.33303,-104.92352926686338
2024-07-17 06:53:23.002,635.07,9.7731,35.180374,1029.8776,25.926096,-93.33334,-105.90493072343223
2024-07-17 06:55:03.002,613.29,10.1945,35.23625,1029.7468,25.926304,-93.33366,-102.90969462248238
2024-07-17 06:56:43.002,591.62,10.5768,35.29458,1029.6243,25.926512,-93.333984,-105.5143838700796
2024-07-17 06:58:23.002,569.69,11.0535,35.36151,1029.488,25.926735,-93.334305,-108.02038530517784
2024-07-17 07:00:03.002,548.11,11.4964,35.418835,1029.3506,25.926952,-93.33462,-106.50277616615949
2024-07-17 07:01:43.002,526.58,11.9135,35.477608,1029.2179,25.92716,-93.33496,-104.84048511831428
2024-07-17 07:03:23.002,504.83002,12.4294,35.55698,1029.0787,25.927383,-93.33528,-105.75535115407494
2024-07-17 07:05:03.002,483.28998,12.9237,35.63202,1028.9393,25.927597,-93.3356,-105.43372438679397
2024-07-17 07:06:43.002,462.12003,13.5506,35.73073,1028.7896,25.9278,-93.33593,-105.92515240451402
2024-07-17 07:08:23.002,441.19998,14.1942,35.832848,1028.6365,25.928024,-93.33624,-105.88350244574158
2024-07-17 07:10:03.002,420.62,14.7816,35.928722,1028.4891,25.928219,-93.336555,-107.29821541860238
2024-07-17 07:11:43.002,400.02,15.4681,36.037094,1028.3257,25.928446,-93.33685,-106.19899413621806
2024-07-17 07:13:23.002,378.97,16.0107,36.12918,1028.1775,25.928656,-93.33718,-106.91279402626692
2024-07-17 07:15:03.002,357.78,16.7086,36.246742,1028.0087,25.928885,-93.3375,-108.16103240820796
2024-07-17 07:16:43.002,337.33002,17.3259,36.34788,1027.8461,25.92908,-93.33783,-108.79381051294945
2024-07-17 07:18:23.002,316.84,18.0169,36.460587,1027.6707,25.929302,-93.338135,-108.88605531988586
2024-07-17 07:20:03.002,296.79,18.5769,36.55371,1027.5117,25.929499,-93.338455,-112.84154068653949
2024-07-17 07:21:43.002,276.75,19.2981,36.655487,1027.3148,25.929707,-93.33877,-112.7137844538612
2024-07-17 07:23:23.002,256.74,19.9166,36.745403,1027.1323,25.929918,-93.33908,-123.35453035923727
2024-07-17 07:25:03.002,236.8,20.6008,36.79663,1026.8994,25.930126,-93.33939,-124.63698614859014
2024-07-17 07:26:43.002,217.24,21.3301,36.846157,1026.6506,25.930344,-93.33969,-122.30531099619958
2024-07-17 07:28:23.002,198.26001,22.6588,36.960354,1026.278,25.93053,-93.34,-131.44411060636043
2024-07-17 07:30:03.002,179.25,23.8449,36.989815,1025.8691,25.930735,-93.340294,-149.02416137196207
2024-07-17 07:31:43.002,159.81,24.8078,36.891243,1025.4183,25.930927,-93.34061,159.21462784427237
2024-07-17 07:33:23.002,142.24,25.3638,36.355717,1024.7621,25.931135,-93.34085,-163.28779848877068
2024-07-17 07:35:03.002,124.5,25.4478,36.335896,1024.6436,25.931288,-93.34116,-132.96693309313864
2024-07-17 07:36:43.002,106.759995,25.576,36.33796,1024.528,25.931473,-93.34144,-128.4482506982332
2024-07-17 07:38:23.002,89.189995,25.7772,36.347935,1024.3962,25.931656,-93.34173,-136.6424721430615
2024-07-17 07:40:03.002,72.07,25.9919,36.34535,1024.2523,25.931852,-93.34199,-135.35323296179197
2024-07-17 07:41:43.002,55.53,26.7974,36.343235,1023.9233,25.932003,-93.34226,-133.3468608390421
2024-07-17 07:43:23.002,38.54,28.0634,36.359375,1023.45056,25.932194,-93.34253,-130.76300193391194
2024-07-17 07:45:03.002,20.83,28.6073,36.37763,1023.20715,25.932373,-93.3428,-131.3522966095786
2024-07-17 07:46:43.002,2.9699998,29.8568,36.414265,1022.7352,25.934662,-93.34071,49.714482820734766
2024-07-17 07:48:23.002,0.16000001,29.8511,36.414074,1022.72485,25.957325,-93.3167,-25.7941035479842
2024-07-17 07:50:03.002,0.14,29.848,36.41847,1022.7291,25.957712,-93.31651,11.228072332407192
2024-07-17 07:59:23.509,0.17999999,29.8461,36.41907,1022.7304,25.959877,-93.31546,-93.06306109215926
2024-07-17 08:01:02.509,4.1800003,29.8551,36.42236,1022.74725,25.960243,-93.315285,50.42829516412149
2024-07-17 08:02:42.509,25.699999,28.3883,36.358433,1023.28656,25.960054,-93.31555,45.923497130040325
2024-07-17 08:04:22.509,45.83,27.7899,36.354053,1023.56805,25.96023,-93.31587,45.645816186009164
2024-07-17 08:06:02.509,65.409996,26.1189,36.345818,1024.1837,25.960415,-93.31617,45.32103792074259
2024-07-17 08:07:42.509,84.350006,25.8382,36.34509,1024.3539,25.960573,-93.316475,48.904371773385655
2024-07-17 08:09:22.509,103.0,25.612,36.33839,1024.5006,25.960756,-93.316765,49.3131811060121
2024-07-17 08:11:02.509,121.42999,25.4437,36.332844,1024.629,25.960934,-93.317055,9.936729217307331
2024-07-17 08:12:42.509,140.04,25.368,36.356396,1024.7517,25.961124,-93.31734,-19.140559083437893
2024-07-17 08:14:22.509,158.56,24.8653,36.805256,1025.3296,25.96126,-93.31764,14.516216600083721
2024-07-17 08:16:02.509,175.81,24.1165,36.98797,1025.7714,25.961357,-93.31795,44.08496136438049
2024-07-17 08:17:42.509,192.46,23.0606,36.99451,1026.162,25.961496,-93.318214,55.159813275637866
2024-07-17 08:19:22.509,209.78,21.9481,36.91713,1026.4988,25.96165,-93.3185,54.6792683592111
2024-07-17 08:21:02.509,226.03,21.0362,36.858555,1026.7802,25.961803,-93.31875,59.145403205895676
2024-07-17 08:22:42.509,241.81999,20.4933,36.8081,1026.9595,25.96196,-93.319,62.13189682815866
2024-07-17 08:24:22.509,257.26,20.0087,36.753918,1027.1165,25.96212,-93.31924,65.6221463570987
2024-07-17 08:26:02.509,272.53,19.4722,36.682014,1027.2709,25.962296,-93.31944,66.42347872623816
2024-07-17 08:27:42.509,287.75998,18.9678,36.612717,1027.4166,25.962427,-93.3197,69.47404792732587
2024-07-17 08:29:22.509,303.25,18.5276,36.543644,1027.545,25.962582,-93.31995,69.77756964484745
2024-07-17 08:31:02.509,318.99,18.0494,36.46879,1027.6782,25.962746,-93.32019,70.99897273880973
2024-07-17 08:32:42.509,334.56,17.5189,36.382687,1027.8131,25.9629,-93.32044,70.90673857072908
2024-07-17 08:34:22.509,349.53,17.0367,36.30612,1027.9385,25.96306,-93.32067,73.1226063408489
2024-07-17 08:36:02.509,364.61,16.5962,36.230442,1028.0532,25.963186,-93.32092,72.15375057897296
2024-07-17 08:37:42.509,379.02002,16.0879,36.1482,1028.1743,25.963352,-93.32113,74.15638442186778
2024-07-17 08:39:22.509,393.76,15.6722,36.076263,1028.2811,25.96351,-93.32136,72.7379051266304
2024-07-17 08:41:02.509,409.08002,15.2859,36.014164,1028.3899,25.96367,-93.321594,74.02474431624111
2024-07-17 08:42:42.509,424.64,14.7268,35.92139,1028.5137,25.963827,-93.32185,74.65883884080854
2024-07-17 08:44:22.509,439.94998,14.2246,35.837704,1028.628,25.963963,-93.322105,72.40918587206266
2024-07-17 08:46:02.509,454.62003,13.6141,35.74731,1028.7555,25.964106,-93.32234,75.34093191919207
2024-07-17 08:47:42.509,469.35,13.1636,35.673687,1028.8594,25.964272,-93.32256,74.2867953581327
2024-07-17 08:49:22.509,486.94,12.677,35.599007,1028.981,25.964415,-93.322815,74.31280113036729
2024-07-17 08:51:02.509,504.81998,12.2429,35.53364,1029.0983,25.96457,-93.32307,75.23902816598655
2024-07-17 08:52:42.509,522.42,11.7736,35.461876,1029.2148,25.964739,-93.323296,73.23726044180287
2024-07-17 08:54:22.509,539.97003,11.4673,35.41935,1029.3202,25.964886,-93.32354,73.20795120645568
2024-07-17 08:56:02.509,557.64,11.183,35.380436,1029.4241,25.965046,-93.32378,75.07861493814242
2024-07-17 08:57:42.509,575.04004,10.8399,35.3306,1029.5286,25.9652,-93.32401,76.0554935931363
2024-07-17 08:59:22.509,592.71,10.4509,35.27298,1029.6357,25.965357,-93.32426,75.14413027037396
2024-07-17 09:01:02.509,610.57996,10.083,35.2214,1029.7434,25.965513,-93.32451,73.13351101018269
2024-07-17 09:02:42.509,628.08997,9.674,35.1697,1029.8556,25.965673,-93.324745,76.10509168270114
2024-07-17 09:04:22.509,645.62,9.2456,35.110016,1029.9634,25.96584,-93.32498,68.72634449860449
2024-07-17 09:06:02.509,663.06,8.9927,35.08467,1030.0659,25.965986,-93.32523,66.04912098134182
2024-07-17 09:07:42.509,680.68,8.7643,35.06484,1030.169,25.966131,-93.32549,73.19085832629013
2024-07-17 09:09:22.509,698.16003,8.4713,35.030064,1030.27,25.966297,-93.32572,66.05362378039973
2024-07-17 09:11:02.509,715.62,8.2092,35.00802,1030.3751,25.966463,-93.325966,71.05177976448095
2024-07-17 09:12:42.509,732.87,7.9862,34.98452,1030.4713,25.96661,-93.32622,64.11759039908422
2024-07-17 09:14:22.509,749.7,7.7248,34.965263,1030.5746,25.966784,-93.32644,50.51595674633807
2024-07-17 09:16:02.509,766.79004,7.5908,34.96247,1030.6711,25.966923,-93.32669,61.873882898798875
2024-07-17 09:17:42.509,783.94995,7.3406,34.946663,1030.776,25.967066,-93.32694,62.712664669783486
2024-07-17 09:19:22.509,801.14996,7.2754,34.94223,1030.8606,25.967237,-93.32717,61.84630038867892
2024-07-17 09:21:02.509,818.30005,7.1987,34.937344,1030.9464,25.967384,-93.32742,49.903524689284595
2024-07-17 09:22:42.509,835.22003,7.0736,34.935104,1031.0406,25.967535,-93.32767,58.430903479753745
2024-07-17 09:24:22.509,851.82996,6.9144,34.927334,1031.1344,25.967697,-93.327896,50.54779795397996
2024-07-17 09:26:02.509,868.03,6.7751,34.92457,1031.227,25.967855,-93.32811,51.88083377087847
2024-07-17 09:27:42.509,884.38,6.5688,34.91957,1031.3286,25.968006,-93.32835,48.98302983663718
2024-07-17 09:29:22.509,900.86,6.4598,34.91803,1031.4185,25.968174,-93.32857,47.76781101794119
2024-07-17 09:31:02.509,917.13995,6.3151,34.91663,1031.5128,25.96832,-93.328804,42.49733959691745
2024-07-17 09:32:42.509,933.64,6.1855,34.91773,1031.6078,25.968483,-93.32903,47.09594983868013
2024-07-17 09:34:22.509,950.23004,6.1056,34.91714,1031.6943,25.968636,-93.32928,44.33091408030998
2024-07-17 09:36:02.509,966.34,6.0082,34.91735,1031.7819,25.968748,-93.32953,39.35510729190422
2024-07-17 09:37:42.509,982.55994,5.9258,34.918926,1031.8688,25.96884,-93.329796,46.85843786214925
2024-07-17 09:39:22.509,998.74,5.8714,34.918568,1031.9498,25.968966,-93.33005,35.41678005316316
2024-07-17 09:41:02.509,1014.98,5.7787,34.92159,1032.0394,25.969124,-93.330284,45.02685310914435
2024-07-17 09:42:42.509,1023.04004,5.7208,34.921585,1032.0844,25.969196,-93.330414,-140.06375244190383
2024-07-17 09:44:22.509,1009.89996,5.8018,34.9202,1032.0118,25.969318,-93.33059,-140.5125888358545
2024-07-17 09:46:02.509,987.46,5.9219,34.91797,1031.8909,25.969576,-93.33084,-137.1746282738556
2024-07-17 09:47:42.509,965.29,6.0181,34.91727,1031.7756,25.969814,-93.331116,-136.64855017194932
2024-07-17 09:49:22.509,943.01,6.141,34.916595,1031.656,25.969995,-93.33144,-136.6858087269699
2024-07-17 09:51:02.509,920.73,6.2825,34.915794,1031.5333,25.97017,-93.331795,-134.2697989424269
2024-07-17 09:52:42.509,898.32,6.4369,34.91621,1031.4089,25.970379,-93.33211,-129.19664939273858
2024-07-17 09:54:22.509,876.25,6.6641,34.920834,1031.2783,25.970589,-93.33243,-129.56134331613274
2024-07-17 09:56:02.509,853.91,6.9061,34.925507,1031.1437,25.970787,-93.33276,-124.93034782748902
2024-07-17 09:57:42.509,831.88,7.1075,34.93284,1031.0186,25.971004,-93.33307,-114.17383806090058
2024-07-17 09:59:22.509,809.7,7.2285,34.942406,1030.9067,25.971207,-93.333405,-141.82064799191107
2024-07-17 10:01:02.509,787.68,7.2661,34.941505,1030.8005,25.971418,-93.33373,-120.78070472215535
2024-07-17 10:02:42.509,765.95,7.5774,34.95791,1030.6659,25.971643,-93.33404,-122.71564785187688
2024-07-17 10:04:22.509,744.22,7.7794,34.96726,1030.5426,25.97182,-93.33438,-113.45745688549444
2024-07-17 10:06:02.509,722.49,8.0606,34.99096,1030.4172,25.972025,-93.3347,-108.54849129750266
2024-07-17 10:07:42.509,700.6,8.4089,35.028515,1030.2903,25.972233,-93.33504,-115.35264042156068
2024-07-17 10:09:22.509,678.92,8.666,35.048866,1030.1652,25.972446,-93.33536,-107.36968551926773
2024-07-17 10:11:02.509,657.41,8.9517,35.08238,1030.0458,25.972658,-93.335686,-111.06398426353502
2024-07-17 10:12:42.509,635.62,9.3673,35.12439,1029.9083,25.972864,-93.33602,-105.05010810848798
2024-07-17 10:14:22.509,614.08,9.8385,35.187588,1029.7771,25.973066,-93.33636,-106.58168987388292
2024-07-17 10:16:02.509,593.07,10.3346,35.251698,1029.6423,25.973276,-93.33668,-102.91171140917811
2024-07-17 10:17:42.509,572.26,10.8305,35.327847,1029.5157,25.97349,-93.33699,-105.11122394481083
2024-07-17 10:19:22.509,551.43,11.2663,35.39073,1029.3882,25.973696,-93.33732,-108.24784057866343
2024-07-17 10:21:02.509,530.49,11.5837,35.431786,1029.2648,25.973906,-93.33764,-106.1099400214796
2024-07-17 10:22:42.509,509.72998,12.0807,35.503193,1029.1292,25.974106,-93.33797,-104.52742498514799
2024-07-17 10:24:22.509,489.25,12.6844,35.597973,1028.9889,25.97432,-93.33828,-105.85333646498516
2024-07-17 10:26:02.509,469.09,13.2775,35.688717,1028.846,25.974546,-93.33857,-105.39682841906688
2024-07-17 10:27:42.509,448.80002,13.9751,35.80053,1028.693,25.974728,-93.33891,-104.90851243480468
2024-07-17 10:29:22.509,428.5,14.6923,35.92139,1028.5385,25.974932,-93.33923,-108.48531637835116
2024-07-17 10:31:02.509,408.36,15.3805,36.024296,1028.3729,25.975122,-93.33957,-106.74942204654235
2024-07-17 10:32:42.509,388.21997,15.9258,36.114445,1028.2269,25.975344,-93.33988,-105.73083723605835
2024-07-17 10:34:22.509,367.8,16.5419,36.222992,1028.0746,25.97555,-93.34022,-108.184055098492
2024-07-17 10:36:02.509,347.8,16.9817,36.294506,1027.9353,25.975756,-93.34054,-108.1069881212291
2024-07-17 10:37:42.509,327.71,17.5937,36.395996,1027.7745,25.975975,-93.34087,-109.94117812117587
2024-07-17 10:39:22.509,307.91998,18.3946,36.521423,1027.5825,25.97617,-93.341194,-109.135334662973
2024-07-17 10:41:02.509,288.02,18.9053,36.606525,1027.4292,25.976377,-93.34152,-113.7841380065027
2024-07-17 10:42:42.509,268.12,19.4482,36.68032,1027.2566,25.976606,-93.341835,-115.46674711201719
2024-07-17 10:44:22.509,246.56,20.1583,36.770267,1027.0419,25.976803,-93.342155,-120.89133470208523
2024-07-17 10:46:02.509,224.17,20.9637,36.844395,1026.7812,25.977026,-93.34247,-127.06970745908558
2024-07-17 10:47:42.509,202.07,21.836,36.890167,1026.4761,25.977228,-93.34279,-124.68509895714573
2024-07-17 10:49:22.509,181.1,23.3741,36.99906,1026.0238,25.977415,-93.34309,-145.48386882264884
2024-07-17 10:51:02.509,160.04999,24.6557,36.902912,1025.4746,25.977623,-93.34338,165.52420642590874
2024-07-17 10:52:42.509,140.48999,25.3325,36.411533,1024.8066,25.977802,-93.34367,169.76558585774214
2024-07-17 10:54:22.509,121.51,25.4577,36.331905,1024.6244,25.977987,-93.34395,-123.84780956776758
2024-07-17 10:56:02.509,101.920006,25.5991,36.34402,1024.5043,25.978165,-93.34424,-135.90831286242602
2024-07-17 10:57:42.509,82.11,25.8211,36.342598,1024.3475,25.978361,-93.34452,-135.52349923733917
2024-07-17 10:59:22.509,62.64,26.4535,36.340168,1024.0615,25.978544,-93.3448,-133.3453168165504
2024-07-17 11:01:02.509,44.780003,27.7656,36.356773,1023.5735,25.97869,-93.34508,-132.20515377284792
2024-07-17 11:02:42.509,26.94,28.4889,36.372673,1023.2694,25.978863,-93.34534,-128.7130701695073
2024-07-17 11:04:22.509,9.75,29.4876,36.422997,1022.8973,25.979046,-93.3456,51.44328086602245
2024-07-17 11:06:02.509,27.5,28.4893,36.371426,1023.27075,25.979143,-93.34591,46.2476754048176
2024-07-17 11:07:42.509,49.949997,27.529,36.362007,1023.67725,25.979359,-93.3462,47.17803248107417
2024-07-17 11:09:22.509,72.22,25.9978,36.33673,1024.2445,25.979523,-93.34653,41.41590760239755
2024-07-17 11:11:02.509,93.649994,25.7195,36.344147,1024.4308,25.979702,-93.346825,51.47416600074095
2024-07-17 11:12:42.509,115.07,25.502,36.33346,1024.5837,25.979887,-93.34713,16.53586224312859
2024-07-17 11:14:22.509,135.92,25.3586,36.367184,1024.7449,25.98008,-93.34742,-16.91963592825879
2024-07-17 11:16:02.509,156.14,24.7583,36.851486,1025.3871,25.980257,-93.3477,28.05759977802834
2024-07-17 11:17:42.509,175.18,23.5183,37.00554,1025.9603,25.980436,-93.347946,54.18899406672116
2024-07-17 11:19:22.509,193.88,22.2778,36.926723,1026.3427,25.980568,-93.34823,49.241485535212085
2024-07-17 11:21:02.509,211.31,21.3658,36.900845,1026.6566,25.98074,-93.348465,62.24416241981957
2024-07-17 11:22:42.509,228.99,20.8466,36.84079,1026.8318,25.980904,-93.3487,60.26402571042727
2024-07-17 11:24:22.509,246.83,20.189,36.7752,1027.0386,25.981058,-93.34897,64.25017617733599
2024-07-17 11:26:02.509,264.52,19.563,36.696995,1027.2233,25.981226,-93.3492,67.31566236366618
2024-07-17 11:27:42.509,282.09998,19.1546,36.63787,1027.3624,25.981386,-93.34945,67.10002222437366
2024-07-17 11:29:22.509,299.29,18.6264,36.56357,1027.5176,25.981552,-93.34968,71.81750865679211
2024-07-17 11:31:02.509,316.71,18.2636,36.50085,1027.6387,25.981693,-93.349945,70.64506993894256
2024-07-17 11:32:42.509,333.91998,17.6214,36.3977,1027.7964,25.981855,-93.35018,71.23722560707199
2024-07-17 11:34:22.509,350.69,17.0316,36.30256,1027.9421,25.982021,-93.35041,72.63551650937055
2024-07-17 11:36:02.509,367.28,16.6782,36.24281,1028.0548,25.982138,-93.35067,72.00524077651525
2024-07-17 11:37:42.509,383.11002,16.0149,36.13623,1028.2003,25.982304,-93.350876,74.0974390429296
2024-07-17 11:39:22.509,399.42,15.5653,36.05886,1028.3174,25.982473,-93.3511,71.59315889205632
2024-07-17 11:41:02.509,416.33,15.0581,35.981846,1028.4489,25.982624,-93.35135,75.29912101596402
2024-07-17 11:42:42.509,433.27,14.5095,35.886814,1028.5736,25.98276,-93.3516,73.07208672160915
2024-07-17 11:44:22.509,450.09,13.8261,35.781612,1028.7163,25.982918,-93.351845,76.08811130356447
2024-07-17 11:46:02.509,466.46,13.4026,35.709515,1028.824,25.983063,-93.35209,72.18315070418426
2024-07-17 11:47:42.509,482.87,12.9115,35.639736,1028.9459,25.98321,-93.352325,75.29026896016141
2024-07-17 11:49:22.509,498.96,12.5717,35.585735,1029.0458,25.983366,-93.35255,76.49976829464991
2024-07-17 11:51:02.509,514.97003,12.0253,35.496796,1029.1587,25.983517,-93.352776,73.51322749015442
2024-07-17 11:52:42.509,531.32,11.6853,35.448574,1029.2616,25.983665,-93.35302,70.26420797006111
2024-07-17 11:54:22.509,547.33,11.4136,35.41549,1029.3606,25.98382,-93.35325,74.93942510105678
2024-07-17 11:56:02.509,563.56,10.9736,35.351524,1029.468,25.983988,-93.35348,77.14121635427058
2024-07-17 11:57:42.509,579.61,10.5697,35.288815,1029.5673,25.984142,-93.35371,73.66396210153076
2024-07-17 11:59:22.509,595.74,10.1626,35.23493,1029.6729,25.984287,-93.35395,75.01453866182263
2024-07-17 12:01:02.509,611.93,9.8138,35.187057,1029.7715,25.98443,-93.354195,73.143835712224
2024-07-17 12:02:42.509,628.26,9.3796,35.13309,1029.8799,25.984596,-93.35443,73.53906701612739
2024-07-17 12:04:22.509,644.35,9.1397,35.10319,1029.9707,25.984743,-93.354675,69.6025481747939
2024-07-17 12:06:02.509,660.63,8.8621,35.07448,1030.0695,25.984892,-93.35492,69.1472618047238
2024-07-17 12:07:42.509,676.78,8.6393,35.052166,1030.1626,25.985048,-93.35516,65.16922263233938
2024-07-17 12:09:22.509,692.81995,8.4304,35.03519,1030.2567,25.985205,-93.3554,70.45959349140092
2024-07-17 12:11:02.509,708.43005,8.2438,35.015755,1030.343,25.98536,-93.35563,67.74648004862289
2024-07-17 12:12:42.509,724.14,8.0766,35.00055,1030.4296,25.985516,-93.35586,71.61279398358585
2024-07-17 12:14:22.509,740.21,7.7728,34.96819,1030.5262,25.98567,-93.3561,64.76156875018164
